Date,open,high,low,close,volume
2014-10-22,502.721,514.99,502.721,513.951,399376.0
2014-10-21,492.629,498.466,488.523,496.389,373545.0
2014-10-20,480.855,491.738,479.321,489.265,386039.0
2014-10-17,479.964,479.964,463.194,470.713,492704.0
2014-10-16,481.646,495.201,476.402,478.678,349314.0
2014-10-15,481.5544,483.5126,481.4922,481.646,263034.0
2014-10-14,494.707,495.696,480.954,483.032,361149.0
2014-10-13,484.812,493.025,475.265,491.095,443822.0
2014-10-10,509.548,509.548,484.615,487.138,647687.0
2014-10-09,510.537,516.474,508.064,514.445,202223.0
2014-10-08,500.643,507.124,499.654,504.601,230619.0
2014-10-07,495.943,511.329,495.696,499.555,394659.0
2014-10-01,497.329,502.325,494.014,497.428,204550.0
2014-09-30,506.085,508.954,495.943,497.428,284742.0
2014-09-29,505.392,509.944,502.622,505.343,235479.0
2014-09-26,495.696,507.569,487.533,506.035,451258.0
2014-09-25,509.548,509.548,494.905,498.219,209370.0
2014-09-24,513.505,513.505,500.89,507.52,379791.0
2014-09-23,538.241,538.736,510.834,512.318,780336.0
2014-09-22,508.558,536.262,508.558,533.69,628788.0
2014-09-19,520.431,523.35,510.785,513.505,330110.0
2014-09-18,502.622,521.916,495.647,520.036,518592.0
2014-09-17,496.685,503.611,485.851,501.484,312840.0
2014-09-16,504.601,504.601,489.76,494.311,931143.0
2014-09-15,508.558,510.043,504.848,506.827,158156.0
2014-09-12,509.053,513.703,508.558,511.032,250209.0
2014-09-11,512.615,514.445,505.491,508.657,345076.0
2014-09-10,509.449,514.841,507.074,510.834,328918.0
2014-09-09,506.58,512.664,502.523,511.774,448919.0
2014-09-08,504.601,506.58,497.675,505.095,600751.0
2014-09-05,507.569,511.032,497.774,500.989,601016.0
2014-09-04,517.117,517.117,503.611,507.421,336826.0
2014-09-03,520.431,524.884,515.831,517.117,464288.0
2014-09-02,512.516,514.99,506.58,510.933,260933.0
2014-09-01,520.431,523.845,511.626,514.346,381298.0
2014-08-28,517.463,525.378,517.463,518.848,401214.0
2014-08-27,512.417,518.898,511.23,516.078,485437.0
2014-08-26,494.657,509.993,491.936,507.47,464359.0
2014-08-25,510.438,512.417,499.951,502.919,259450.0
2014-08-22,508.558,515.188,505.095,506.085,294666.0
2014-08-21,509.746,512.615,501.039,507.173,359194.0
2014-08-20,513.505,516.325,503.859,506.233,497098.0
2014-08-19,502.523,514.99,500.099,513.258,878940.0
2014-08-18,483.081,500.346,483.081,498.565,824261.0
2014-08-14,468.24,480.558,468.24,479.47,598916.0
2014-08-13,470.07,474.622,461.561,467.646,550866.0
2014-08-12,476.106,478.876,463.689,468.883,1456307.0
2014-08-11,435.738,444.345,432.918,442.664,526938.0
2014-08-08,433.363,433.462,425.942,428.416,305979.0
2014-08-07,445.236,445.236,435.441,437.469,259191.0
2014-08-06,449.985,449.985,440.734,442.614,274607.0
2014-08-05,445.632,453.201,439.844,451.816,269583.0
2014-08-04,436.331,443.257,436.331,442.07,207830.0
2014-08-01,440.289,450.233,432.918,434.847,1721052.0
2014-07-31,448.006,449.886,440.338,442.169,261244.0
2014-07-30,453.151,453.151,437.568,446.572,321734.0
2014-07-28,454.536,465.024,446.324,448.353,345486.0
2014-07-25,481.547,481.547,451.37,457.01,531096.0
